ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0008016	regulation of heart contraction	45/3787	183/23328	0.00229194627006561	0.0155342726381152	0.0108396152150957	Atp1a1/Gsk3a/Jak2/Gnao1/Cacna1h/Mdm2/Bin1/Gpd1l/Mef2a/Kcnh2/Th/Tmem65/Slc1a1/Ankrd39/Hopx/Rbfox2/Scn3b/Apln/Prkca/Glrx3/Hdac4/Ryr2/Cxadr/Chga/Kcnj5/Gch1/Hcn4/Adora1/Slc9a1/P2rx4/Adrb1/Jup/Edn1/Dlg1/Dmd/Nup155/Akap6/Pik3r1/Atp2b4/Sirt1/Sp4/Npff/Kcnh6/Thrb/Nos3	45
GO:2000114	regulation of establishment of cell polarity	9/3787	20/23328	0.00234429774612326	0.0157755949415751	0.0110080068078831	Cdh5/Rap1b/Bcas3/Cfl1/Rnf41/Rictor/Rufy3/Arfgef1/Kank1	9
GO:0032409	regulation of transporter activity	64/3787	280/23328	0.00235135190763955	0.0157887414969593	0.0110171803047753	Snca/App/Ctss/Kcnab1/Rasgrf2/Akap7/Slmap/Ikbkb/Shisa6/Selenon/Fkbp1a/Gopc/Gsg1l/Fxyd3/Mapk8ip2/Lrrc55/Cdk5/Pim1/Trem2/Gem/Gpd1l/Ntsr1/Grk6/Cfl1/Shank2/Ndfip1/Nedd4/Casq1/Ywhae/Cacnb4/Camk2d/Htr3a/Kmt2a/Syngr3/Stac2/Scn3b/Shisa8/Ppargc1a/Prkca/Ryr2/Stim1/Pten/Slc9a1/Adrb1/Htt/Wnk2/Hspa2/Kctd7/Dlg1/Dnm2/Fxyd4/Ifngr1/Dmd/Oxsr1/Akap6/Slc6a9/Stk39/Dlg4/Rgs9/Stom/Hk1/Hcn1/Pink1/Ahcyl1	64
GO:0071496	cellular response to external stimulus	64/3787	280/23328	0.00235135190763955	0.0157887414969593	0.0110171803047753	Trp53/Jun/Atp1a1/Hrk/Bmf/Pik3c2b/Gas6/Lars/Szt2/Eif2ak3/Atg14/Mapk8/Zfyve1/Srf/Arhgap35/Eif2s1/Cadps2/Pim1/Wipi1/Cyp27b1/Srebf2/Brsk2/Ppan/Sox9/Ireb2/Lpl/Slc1a2/Cdkn1a/P2rx7/Fnip1/Med1/Slc39a4/Sesn3/Gabarapl2/Slc2a1/Gsk3b/Foxo3/Pde2a/Tbl2/Map1lc3b/Atg4b/Wdr45b/Usf1/Mtor/Slc38a3/Rraga/Hnrnpl/Sik1/Gba/Itga6/Got1/Ncoa1/Tfrc/Itfg2/Cartpt/Gabarapl1/Sh3glb1/Sirt1/Flcn/Nos3/Tmem150c/Dctpp1/Wdr59/Bhlha15	64
GO:0001895	retina homeostasis	18/3787	56/23328	0.00244334919382608	0.016230445127658	0.0113253954048591	Cdh23/Clcn3/Bbs10/Aipl1/Cln8/Prom1/Sod1/Cep290/Bbs4/Pcdh15/Ush2a/Whrn/Tulp1/Nphp4/Mak/Bbs2/Lca5/Tub	18
GO:0045599	negative regulation of fat cell differentiation	18/3787	56/23328	0.00244334919382608	0.016230445127658	0.0113253954048591	Trio/Jdp2/Insig1/Ddit3/Asxl1/Axin1/Arntl/Gps2/Sort1/Trib2/Lrp6/Sirt2/Nucb2/Zfp36l2/Vegfa/Sirt1/Flcn/Jag1	18
GO:1903409	reactive oxygen species biosynthetic process	33/3787	125/23328	0.00252481803497908	0.0167148700328261	0.0116634208596041	App/Cd34/Clu/Cflar/Abcd2/Clcn3/Jak2/Rock2/Crp/Smpd3/Ticam1/Stat3/Akt2/Hbp1/Sod1/Hdac4/Foxo3/Eef1a1/P2rx4/Mtor/Rhoa/Hsp90aa1/Mpv17l/Khsrp/Dnm2/Slc25a33/Gbf1/Atp2b4/Sirt1/Dynll1/Gla/Nos3/Sirpa	33
GO:1903825	organic acid transmembrane transport	33/3787	125/23328	0.00252481803497908	0.0167148700328261	0.0116634208596041	Slc7a8/Abcd2/Slc3a2/Slc38a11/Lrp2/Slc38a10/Slc38a1/Slc7a15/Epm2a/Akt2/Slc25a32/Ntsr1/Slc1a2/Slc1a1/Cln8/Mpc2/Stra6/Slc1a7/Slc2a1/Slc27a1/Arl6ip1/Slc5a6/Slc25a12/Slc23a2/Slc38a3/Slc6a9/Slc25a11/Acsl6/Slc1a5/Slc25a18/Lrrc8d/Slc7a3/Slc38a9	33
GO:0035773	insulin secretion involved in cellular response to glucose stimulus	26/3787	92/23328	0.00252707451958088	0.0167148700328261	0.0116634208596041	Oxct1/Nadk/Stxbp4/Ptprn2/Map4k4/Brsk2/C1qtnf12/Lrp5/Myt1/Bad/Arrb1/Mpc2/Rab11b/Ccdc186/Camk2n1/Rab11fip5/Pde8b/Eny2/Raf1/Adcy8/Hif1a/Sybu/Sirt1/Dynll1/Hmgcr/Adra2a	26
GO:0015740	C4-dicarboxylate transport	10/3787	24/23328	0.00271904507272605	0.0176083766163671	0.0122868982365863	Ntsr1/Slc1a2/Slc1a1/Slc25a12/Slc12a2/Abat/Slc25a11/Slc1a5/Slc25a18/Lrrc8d	10
GO:0051302	regulation of cell division	40/3787	160/23328	0.002832333350089	0.0182276255409573	0.0127190021542458	Cenpv/Dll1/Pkp4/Ccp110/Ptch1/Chmp4c/Chmp3/Txnip/Nup62/Prpf40a/Rab11a/Ahctf1/Plk2/Kif13a/Tgfb3/Kif14/Mllt3/Zfyve26/Pin1/Cspp1/Blm/Fgf9/Rhoa/Bbs4/Zbtb18/Ect2/Sirt2/Bcl2l1/Incenp/Uvrag/Garem1/Men1/Cul3/Vegfa/Plk5/Sh3glb1/Flcn/Ybx1/Tex14/Plk1	40
GO:0003007	heart morphogenesis	63/3787	277/23328	0.0028595012363528	0.0183571009678796	0.0128093484382555	Fzd2/Dll1/Trp53/Rarb/Jun/Smo/Gsk3a/Pdcd4/Notch2/Heg1/Fkbp1a/Acvr1/Lrp2/Kdm6a/Srf/Alpk2/Ttn/Pim1/Ppp1r13l/Ptch1/Robo2/Sav1/Rara/Mdm2/Chd7/Sox9/Arid2/Nedd4/Tead2/Zmiz1/Med1/Mib1/Asxl1/Egln1/Cited2/Grhl2/Actc1/Ryr2/Ube4b/Cpe/Axin2/Rxra/Fgf9/Lrp6/Mtor/Rtn4/Lemd2/Asxl2/Kdm2a/Dlc1/Megf8/Rbm15/Vegfa/Nipbl/Hif1a/Cert1/C2cd3/Jag1/Sufu/Nos3/Arl13b/Bmpr1a/Acvrl1	63
GO:0007405	neuroblast proliferation	21/3787	70/23328	0.00289248989292533	0.0183854260031835	0.01282911328279	Trp53/Fzd3/Ctnna1/Smo/Akna/Numb/Mapk8/Ascl1/Pafah1b1/Disc1/Six3/Sox2/Frs2/Sox5/Nf1/Lrp6/Vegfa/Eml1/Hif1a/Acsl6/Daglb	21
GO:0034349	glial cell apoptotic process	8/3787	17/23328	0.00291259692510617	0.0184186798399717	0.0128523173814695	Dll1/Trp53/Gas6/Mapk8/Cdk5/Prkci/Prkca/Traf2	8
GO:2000001	regulation of DNA damage checkpoint	8/3787	17/23328	0.00291259692510617	0.0184186798399717	0.0128523173814695	Etaa1/Ddx39b/Ppp1r10/Ccar2/Wdr76/Chek2/Rpa2/Cul4a	8
GO:0032801	receptor catabolic process	11/3787	28/23328	0.00294107132959388	0.0185230647014402	0.0129251557923149	Anxa2/Cdk5/Lgmn/Nedd4/Dtx3l/Snx25/Furin/Mvb12a/Uvrag/Ptpn1/Sh3glb1	11
GO:0043001	Golgi to plasma membrane protein transport	14/3787	40/23328	0.00299371819086189	0.0187972711152393	0.0131164934934314	Pkdcc/Golph3/Gopc/Vamp4/Lypla1/Blzf1/Acsl3/Sec16a/Kif13a/Arfrp1/Rack1/Sptbn1/Nsf/Bbs2	14
GO:0001503	ossification	85/3787	394/23328	0.00308178386438997	0.0190793239044383	0.0133133062941647	Gli1/Pkdcc/Creb3l1/Nab1/H3f3b/Smo/Rorb/P3h1/Mtss1/Npr2/Smad1/Eif2ak3/Mapk8/Acvr1/Pth1r/Twsg1/Rassf2/Wnt3/Smpd3/Sp1/Gfra4/H3f3a/Bcor/Ptch1/Slc24a3/Cyp27b1/Ercc2/Satb2/Txlng/Wwox/Ext2/Sox9/Ppargc1b/Suco/Lrp5/Sox2/P2rx7/Cd276/Ank/Tcirg1/Atp2b1/Slc26a2/Fgfr3/Xylt1/Rest/Hdac4/Nbr1/Gsk3b/Chsy1/Sort1/Axin2/Riox1/Kazald1/Kremen1/Sik3/Cer1/Tob1/Fgf9/Nf1/Lrp6/Rhoa/Asxl2/Bmp2k/Mef2d/Bmp8b/Pbx1/Kl/Ext1/Tapt1/Smad5/Mmp2/Lrp4/Men1/Rspo2/Rpl38/Vegfa/Trp53inp2/Nipbl/Hif1a/Ddx5/Glis1/Jag1/Thrb/Acvr2b/Bmpr1a	85
GO:0022406	membrane docking	24/3787	84/23328	0.00310111441271067	0.0191415746052759	0.0133567440308176	Stx6/Ykt6/Atg14/Scfd1/Exoc4/Stx8/Pex16/Ncam1/Rab7/Rab12/Stx5a/Esyt1/Rab8a/Mospd3/Vapb/Rab3c/Cep290/Rab3a/Syt1/Stxbp1/Ctbp2/Stx3/Nsf/Vps18	24
GO:0051817	modulation of process of other organism involved in symbiotic interaction	24/3787	84/23328	0.00310111441271067	0.0191415746052759	0.0133567440308176	Irgm1/Jun/Anxa2/Ppib/Crp/Sp1/Ulk2/Cfl1/Pcx/Bad/Phb/Nucks1/Cd4/Vapb/Rest/Ccr5/Rxra/Rraga/Rrp1b/Ccnk/Inpp5k/Bcl2l1/Stom/Gapdh	24
GO:0042982	amyloid precursor protein metabolic process	20/3787	66/23328	0.00316261232885578	0.0194629551967656	0.0135809992650666	Olfm1/App/Clu/Gsk3a/Aph1a/Fkbp1a/Rock2/Sp1/Tmed10/Abcg1/Bin1/Gsap/Pin1/Bace1/Dyrk1a/Ago2/Dlg1/Ifngr1/Tmcc2/Pawr	20
GO:0032648	regulation of interferon-beta production	17/3787	53/23328	0.00326480883760819	0.0199727584126801	0.0139367333779322	Flot1/Hmgb1/Polr3b/Ticam1/Ifih1/Zbtb20/Traf3/Cactin/Yy1/Polr3a/Dhx9/Ddx3x/Rnf216/Riok3/Irf3/Ppm1b/Sirpa	17
GO:0030865	cortical cytoskeleton organization	19/3787	62/23328	0.00344848540924084	0.0209104536421254	0.014591045022449	Cavin3/Ikbkb/Calr/Rock2/Actn1/Pafah1b1/Cdk5/Rhof/Epb41/Strip1/Epb41l3/Rhobtb1/Nckap1/Rhoa/Ect2/Dlg1/Rnd2/Epb41l2/Llgl2	19
GO:0090342	regulation of cell aging	16/3787	49/23328	0.00348706746039603	0.021057505523787	0.014693655930021	Trp53/Vash1/Pnpt1/Plk2/Arntl/Akt3/Rsl1d1/Abl1/Pten/Zkscan3/Kras/Map3k3/Sirt1/Ybx1/Pawr/Bmpr1a	16
GO:0032769	negative regulation of monooxygenase activity	7/3787	14/23328	0.0035120884005592	0.021057505523787	0.014693655930021	Snca/Cyp27b1/Cnr1/Nosip/Gsk3b/Atp2b4/Gla	7
GO:0051259	protein complex oligomerization	52/3787	223/23328	0.0037072592961812	0.0219843317075267	0.0153403832945429	Farsb/Snca/App/Trp53/Apip/Clybl/Pfkm/Mat2a/Sigmar1/Kctd1/Osbpl2/Ugdh/Dnm1l/Shkbp1/Pnpt1/Evl/Atl2/Pex5/Slc1a2/Als2/Cpsf7/Ehd4/Mcu/Mapt/Cpsf6/Kcnf1/Kcng4/G3bp2/Thg1l/Aldh9a1/Blm/Stoml2/Kctd5/Ect2/Syt1/Kctd7/Upb1/Usp16/Gls/Trpm2/Tmem120b/Adcy8/Prmt1/Acaca/Shmt2/Crtc3/Slc1a5/Pkd1/Farsa/Wdcp/Hcn1/Alox5ap	52
GO:0001825	blastocyst formation	18/3787	58/23328	0.00374771254700885	0.0221393973077593	0.0154485860716395	Skil/Matr3/Srf/Sp1/Sf3b1/Actl6a/Gabpa/Hopx/Cited2/Furin/Uspl1/Rtn4/Bysl/Lats2/Cul3/Cnot3/Ctr9/Cnot1	18
GO:0001666	response to hypoxia	49/3787	208/23328	0.00383545809634421	0.022528767622834	0.0157202836586404	Ajuba/Cd34/Trp53/Bach1/Wtip/Rock2/Sdhd/Scap/Ece1/Pygm/Suv39h2/Bad/Th/Camk2d/Commd1/Bnip3l/Egln1/Cited2/Tgfb3/Rest/Ryr2/Arnt/Pin1/Tbl2/Adora1/Pten/Slc9a1/Usf1/Nf1/Mtor/Rtn4/Chchd2/Sirt2/Pgk1/Edn1/Vasn/Raf1/Hmox2/Mmp2/Abat/Vegfa/Hif1a/Sirt1/Tmbim6/Vldlr/Npepps/Pink1/Alkbh5/Adam8	49
GO:0044003	modulation by symbiont of host process	10/3787	25/23328	0.00387982017823939	0.0227021254423131	0.0158412505105464	Irgm1/Ulk2/Bad/Cd4/Vapb/Ccr5/Rxra/Rraga/Bcl2l1/Gapdh	10
GO:0046165	alcohol biosynthetic process	35/3787	138/23328	0.00390091039761871	0.0227835247845825	0.0158980499223706	Snca/Pts/Itpkb/Asah1/Sptlc1/Dgkq/Plcd1/Pth1r/Scap/Insig1/Cyp27b1/Cacna1h/Srebf2/Abcg1/Mvk/Ntsr1/Ippk/Sptlc2/Sod1/Erlin1/Rest/Msmo1/Gch1/Gba/Got1/Cyp51/Fdft1/Fdps/Pex2/Ip6k1/G6pdx/Ppip5k1/Acer2/Hmgcr/Por	35
GO:0001678	cellular glucose homeostasis	40/3787	163/23328	0.00402029120251226	0.0231962934154272	0.0161860745525191	Oxct1/Nadk/Gas6/Stxbp4/Pih1d1/Ptprn2/Map4k4/Brsk2/C1qtnf12/Zbtb20/Lrp5/Myt1/Bad/Arrb1/Mpc2/Nucks1/Rab11b/Ccdc186/Pik3ca/Camk2n1/Rab11fip5/Alms1/Pde8b/Eny2/Ern1/Rack1/Raf1/Adcy8/Cartpt/Sin3a/Pik3r1/Hif1a/Sybu/Foxk1/Sirt1/Dynll1/Hmgcr/Hk1/Aacs/Adra2a	40
GO:0098884	postsynaptic neurotransmitter receptor internalization	12/3787	33/23328	0.00408327514931334	0.023363730544731	0.0163029100231365	Numb/Gsg1l/Usp46/Nedd4/Synj1/Pacsin1/Sirt2/Ap2m1/Dnm2/Dnm3/Ppp3r1/Caly	12
GO:1902882	regulation of response to oxidative stress	27/3787	100/23328	0.00424954988338033	0.0242255647587547	0.0169042868289162	App/Trp53/Parp1/Selenon/Szt2/Fut8/Psap/Hsph1/Gpr37l1/Nono/Trap1/Hspb1/Sod1/Ralbp1/Sesn3/Rest/Foxo3/Gch1/Sfpq/Trpm2/Rack1/Hif1a/Sirt1/Tbc1d24/Pink1/Pawr/Nme5	27
GO:0030323	respiratory tube development	52/3787	225/23328	0.0044880317079073	0.0253659270341978	0.0177000169258172	Gli1/Pkdcc/Tulp3/Nfib/Mycn/Ctsz/Celsr1/Itga3/Sparc/Rdh10/Selenon/Cic/Heg1/Asah1/Hmgb1/Hikeshi/Numb/Ascl1/Stk40/Hs6st1/Srf/Smpd3/Chil1/Sp1/Spry1/Sav1/Bag6/Sox9/Creb1/Sox2/Stra6/Hopx/Asxl1/Fgfr3/Spdef/Hspb11/Grhl2/Tgfb3/Smad2/Tmtc3/Fgf9/Atxn1/Rab3a/Ppp3r1/Rspo2/Kras/Vegfa/Rpl13a/Thrb/Acvr2b/Nos3/Bmpr1a	52
GO:1990845	adaptive thermogenesis	39/3787	159/23328	0.00450123271489646	0.0253659270341978	0.0177000169258172	Decr1/Kdm6b/Elovl6/Hadh/Zbtb7b/Prdm16/Jak2/Rheb/Pemt/Acot11/Esrrg/Stat6/Ppargc1b/Lnpep/Ddit3/Lpin1/Arrdc3/Prkab2/Dync1h1/Ppargc1a/Arntl/Tle3/Prkab1/Adrb1/Hnrnpu/Acsl1/Bmp8b/Grb10/Alms1/Slc25a44/Cnot3/Kdm3a/Vegfa/Ip6k1/Flcn/Acvr2b/Zfp516/Fabp4/Map2k6	39
GO:1903201	regulation of oxidative stress-induced cell death	22/3787	77/23328	0.00451104598039925	0.0253659270341978	0.0177000169258172	App/Trp53/Parp1/Psap/Hsph1/Gpr37l1/Nono/Trap1/Hspb1/Sod1/Ralbp1/Rest/Foxo3/Sfpq/Trpm2/Rack1/Hif1a/Sirt1/Tbc1d24/Pink1/Pawr/Nme5	22
GO:0015800	acidic amino acid transport	20/3787	68/23328	0.00461629985092123	0.0258872394719686	0.0180637820253439	Snca/Grm7/Epm2a/Ntsr1/Dtnbp1/Slc1a2/Slc1a1/Dpysl2/Cln8/P2rx7/Slc1a7/Arl6ip1/Adora1/Slc25a12/Nf1/Slc12a2/Stxbp1/Abat/Slc25a18/Lrrc8d	20
GO:0032200	telomere organization	32/3787	125/23328	0.00482858683663877	0.0269556186705416	0.0188092832590437	H3f3b/Parp1/Rpa1/Xrcc4/Hnrnpc/Hnrnpa2b1/Xrcc5/Pot1a/H3f3a/Ppp1r10/Ten1/Hmbox1/Nhp2/Ercc1/Wrap53/Nek2/Tnks/Xrcc6/Nsmce2/Cct4/Smg1/Blm/Hnrnpu/Hsp90aa1/Terf2ip/Rpa2/Tnks2/Mcrs1/Map3k4/Zfp365/Pcna/Terf1	32
GO:0032608	interferon-beta production	17/3787	55/23328	0.00499893389702246	0.0277067141955829	0.0193333880350376	Flot1/Hmgb1/Polr3b/Ticam1/Ifih1/Zbtb20/Traf3/Cactin/Yy1/Polr3a/Dhx9/Ddx3x/Rnf216/Riok3/Irf3/Ppm1b/Sirpa	17
GO:0030858	positive regulation of epithelial cell differentiation	19/3787	64/23328	0.00508064248794845	0.0280390500347034	0.0195652876998738	Atoh8/Akap11/Cdh5/Rfx3/Zeb2/Numb/Ptch1/Cyp27b1/Vezf1/Sox9/Bad/Sox2/Prom1/Med1/Etv4/Gdnf/Btg1/Add1/Acvrl1	19
GO:0010666	positive regulation of cardiac muscle cell apoptotic process	9/3787	22/23328	0.00510418500874022	0.0280390500347034	0.0195652876998738	Trp53/Mapk8/Mff/Camk2d/Eif5a/Pou4f2/Pten/Fbxo32/Hmgcr	9
GO:0019674	NAD metabolic process	9/3787	22/23328	0.00510418500874022	0.0280390500347034	0.0195652876998738	Trp53/Nadk/Pfkm/Ldhb/Gpd1l/Mdh1/Foxk1/Nadk2/Hk1	9
GO:0048705	skeletal system morphogenesis	57/3787	253/23328	0.00540210919587718	0.0291696103605071	0.0203541781226604	Serpinh1/Rarb/Nab1/Tulp3/Mycn/Zfand5/Wdr19/Tiparp/Rdh10/Alx4/Fmn1/Insig1/Smpd3/Foxn3/Rab33b/Plekha1/Rara/Satb2/Wwox/Ext2/Sox9/Ppargc1b/Lrp5/Hoxb1/P2rx7/Cited2/Axin1/Fgfr3/Ankrd11/Ndst1/Grhl2/Tgfb3/Sox5/Chsy1/Dscaml1/Axin2/Smad2/Sik3/Cer1/Lrp6/Ryk/Poc1a/Asxl2/Mthfd1l/Mef2d/Dlg1/Megf8/Ext1/Mmp2/Men1/Ift140/Vegfa/Nipbl/Pkd1/Acvr2b/Por/Spef2	57
GO:0060324	face development	18/3787	60/23328	0.00558006213290851	0.0298583964259608	0.020834804160903	Zfand5/Tiparp/Specc1l/Srf/Plekha1/Rara/Chd7/Stra6/Crispld2/Ankrd11/Grhl2/Tgfb3/Braf/Lrp6/Bbs4/Raf1/Mmp2/Nipbl	18
GO:0048308	organelle inheritance	7/3787	15/23328	0.00566962058813	0.0300737600462926	0.0209850821192028	Cdk1/Stx5a/Pdcd10/Stk25/Vcpip1/Gbf1/Plk5	7
GO:0010657	muscle cell apoptotic process	27/3787	102/23328	0.00567860208271945	0.0300737600462926	0.0209850821192028	Trp53/Cflar/Pdcd4/Jak2/Mapk8/Lifr/Mff/Map2k4/Ppp1r10/Ambra1/E2f3/Arrb1/Camk2d/Eif5a/Apaf1/Gsk3b/Pou4f2/Rps6ka2/Pten/Lrp6/Edn1/Fbxo32/Sirt4/Pik3r1/Sirt1/Gapdh/Hmgcr	27
GO:0032412	regulation of ion transmembrane transporter activity	58/3787	259/23328	0.00576943071346866	0.0305026008087827	0.0212843216756487	App/Ctss/Kcnab1/Rasgrf2/Akap7/Slmap/Ikbkb/Shisa6/Selenon/Fkbp1a/Gopc/Gsg1l/Fxyd3/Mapk8ip2/Lrrc55/Cdk5/Trem2/Gem/Gpd1l/Ntsr1/Grk6/Cfl1/Shank2/Nedd4/Casq1/Ywhae/Cacnb4/Camk2d/Htr3a/Stac2/Scn3b/Shisa8/Ppargc1a/Prkca/Ryr2/Stim1/Pten/Slc9a1/Adrb1/Htt/Wnk2/Hspa2/Dlg1/Dnm2/Fxyd4/Ifngr1/Dmd/Oxsr1/Akap6/Slc6a9/Stk39/Dlg4/Rgs9/Stom/Hk1/Hcn1/Pink1/Ahcyl1	58
GO:0045454	cell redox homeostasis	19/3787	65/23328	0.00610801303857934	0.0319907062392329	0.0223227024638162	Sh3bgrl3/Prdx6/Pdia6/Prdx5/Slc2a10/Txnl1/Gclc/Gsr/Nhlrc2/Txndc9/Ddit3/Glrx3/Txndc15/Dnajc16/Glrx2/Pdia4/Txndc5/Glrx5/Tmx1	19
GO:0090398	cellular senescence	19/3787	65/23328	0.00610801303857934	0.0319907062392329	0.0223227024638162	Trp53/Vash1/Calr/Srf/Pnpt1/Cdkn1a/Plk2/Arntl/Akt3/Rsl1d1/Abl1/Nsmce2/Zkscan3/Kras/Map3k3/Sirt1/Ybx1/Pawr/Bmpr1a	19
GO:0015872	dopamine transport	17/3787	56/23328	0.00611290671636449	0.0319907062392329	0.0223227024638162	Snca/Syt15/Syt9/Smpd3/Dtnbp1/Cnr1/Chrm5/Syt7/Slc18a1/Nat8l/Gdnf/Rtn4/Rab3a/Syt1/Syt2/Abat/Pink1	17
GO:0048545	response to steroid hormone	50/3787	218/23328	0.00612249530843663	0.0320138247082189	0.022338834233485	Idh1/Atp1a1/Calr/Parp1/Jak2/Hmgb1/Ube3a/Anxa1/Cnot9/Arid1a/Ppargc1b/Ube2i/Phb/Ufl1/Zmiz1/Med1/Rbfox2/Abhd2/Wbp2/Arntl/Per1/Tgfb3/Rest/Tbl1x/Gdnf/Pou4f2/Ncoa2/Rnf6/Akap13/Rxra/Rhoa/Hnrnpu/Klf9/Gba/Ncoa1/Zfp36l2/Fbxo32/Zfp366/Kdm3a/Adam9/Pik3r1/Rps6kb1/Sirt1/Npc1/Ddx5/Ufsp2/Skp2/Cnot1/Calcoco1/Kmt2d	50
GO:0002028	regulation of sodium ion transport	25/3787	93/23328	0.00615171269546855	0.0321394542596167	0.0224264969151259	Atp1a1/Slmap/Ikbkb/Fxyd3/Mllt6/Akt2/Gpd1l/Nedd4/Camk2d/Commd1/Scn3b/Akt3/Per1/Slc9a1/P2rx4/Wnk2/Sik1/Dnm2/Fxyd4/Dmd/Atp2b4/Stk39/Stom/Nos3/Ahcyl1	25
GO:0140056	organelle localization by membrane tethering	22/3787	79/23328	0.0062882596414501	0.0327148028909391	0.0228279677740037	Stx6/Ykt6/Atg14/Scfd1/Exoc4/Stx8/Ncam1/Rab12/Stx5a/Esyt1/Rab8a/Mospd3/Vapb/Rab3c/Cep290/Rab3a/Syt1/Stxbp1/Ctbp2/Stx3/Nsf/Vps18	22
GO:0070085	glycosylation	48/3787	208/23328	0.00631626695562124	0.0328053764448415	0.0228911688324528	Dolpp1/Extl1/Slc35c2/Cln5/Large2/Trak2/Slc35c1/B3galnt2/Fut8/Stt3a/Cds2/Tet2/St3gal2/Ext2/Alg2/Mgat4a/Xxylt1/Rpn1/Mgat5b/Pomgnt2/Alg11/Uggt1/Tmem59/Dad1/Rpn2/Galnt4/Large1/Mgat1/Pofut1/Dpy19l3/Tmtc3/Arfgef1/St6galnac2/Tet3/Gba/Serp2/Ext1/Ube2j1/Gfpt1/St3gal4/Tusc3/Npc1/Acer2/A3galt2/Gxylt1/Galnt7/Pmm1/Galnt10	48
GO:0009914	hormone transport	79/3787	372/23328	0.00635931886815366	0.0330012934725392	0.0230278772090728	Oxct1/Cplx3/Slc7a8/Nadk/Doc2b/Syt9/Nell2/Nnat/Rfx3/Hadh/Arhgef7/Jak2/Stxbp4/Pfkm/Stxbp5l/Lrp2/Pomc/Ptprn2/Map4k4/Ensa/Smpd3/Anxa1/Brsk2/Rasl10b/C1qtnf12/Chd7/Lrp5/Myt1/Creb1/Bad/Arrb1/Mpc2/Rab11b/Tcirg1/Ptbp1/Cnr1/Snap25/Ccdc186/Syt7/Mcu/Arntl/Apln/Uqcc2/Rest/Cpe/Chga/Ttr/Smad2/Adora1/Kiss1r/Madd/Camk2n1/Rab11fip5/Htt/Nucb2/Itsn1/Edn1/Pde8b/Trpm2/Eny2/Raf1/Kdm5b/Adcy8/Cartpt/Fzd4/Abat/Pex5l/Sirt4/Hif1a/Sybu/Sirt1/Dynll1/Npff/Cpt1a/Hmgcr/Pask/Acvr2b/Aacs/Adra2a	79
GO:0006998	nuclear envelope organization	13/3787	39/23328	0.00667295410455062	0.0342833716641402	0.0239224948455961	Reep3/Pafah1b1/Chmp7/Chmp4b/Sun1/Tmem43/Tor1aip1/Lemd3/Lemd2/Dctn1/Nup155/Tmem201/Plk1	13
GO:0035994	response to muscle stretch	8/3787	19/23328	0.00668390075894317	0.0342833716641402	0.0239224948455961	Ankrd2/Nfkbia/Jun/Ttn/Ryr2/Slc9a1/Raf1/Dmd	8
GO:0045540	regulation of cholesterol biosynthetic process	8/3787	19/23328	0.00668390075894317	0.0342833716641402	0.0239224948455961	Scap/Srebf2/Abcg1/Sod1/Erlin1/Fdps/Pex2/Por	8
GO:0106118	regulation of sterol biosynthetic process	8/3787	19/23328	0.00668390075894317	0.0342833716641402	0.0239224948455961	Scap/Srebf2/Abcg1/Sod1/Erlin1/Fdps/Pex2/Por	8
GO:0016558	protein import into peroxisome matrix	6/3787	12/23328	0.00692635727840854	0.0353221399593305	0.0246473339725905	Pex16/Pex14/Pex5/Pex1/Pex2/Pex5l	6
GO:1903725	regulation of phospholipid metabolic process	21/3787	75/23328	0.00700253413524201	0.0355368959264288	0.0247971879182963	Idh1/App/Gnb3/Vav2/Atg14/Pik3ip1/Wdr81/Epha8/Ambra1/Acsl3/Pcx/Pik3r3/Chrm5/Fgfr3/Dab2ip/Slc27a1/Lpcat1/Stoml2/Pik3r1/Sh3glb1/Scarb1	21
GO:0007031	peroxisome organization	12/3787	35/23328	0.00701438973059215	0.0355368959264288	0.0247971879182963	Abcd2/Pex16/Dnm1l/Pex14/Pex5/Pex1/Sec16b/Acot8/Pex2/Pex5l/Zfand6/Tmem135	12
GO:0060292	long-term synaptic depression	12/3787	35/23328	0.00701438973059215	0.0355368959264288	0.0247971879182963	Slc24a2/Srf/Sorcs2/Shank2/Plk2/Mapt/Adora1/Pten/Ppp1r9a/Bcl2l1/Stxbp1/Adcy8	12
GO:1902003	regulation of amyloid-beta formation	12/3787	35/23328	0.00701438973059215	0.0355368959264288	0.0247971879182963	Olfm1/App/Clu/Gsk3a/Rock2/Sp1/Tmed10/Abcg1/Bin1/Gsap/Pin1/Ifngr1	12
