seqnames	start	end	width	strand	gene	distTSS	peak.id
chr9	122055922	122056322	401	*	Snrk	-61178	peak.9700
chr9	122055922	122056322	401	*	Pomgnt2	-60113	peak.9700
chr9	122103871	122104271	401	*	Pomgnt2	-108062	peak.9701
chr9	122103871	122104271	401	*	Snrk	-13229	peak.9701
chr9	122134363	122134763	401	*	Snrk	17263	peak.9702
chr9	122134363	122134763	401	*	Ano10	159860	peak.9702
chr9	122170824	122171224	401	*	Snrk	53724	peak.9703
chr9	122170824	122171224	401	*	Ano10	123399	peak.9703
chr9	122234802	122235202	401	*	Ano10	59421	peak.9704
chr9	122234802	122235202	401	*	Snrk	117702	peak.9704
chr9	122265776	122266176	401	*	Ano10	28447	peak.9705
chr9	122265776	122266176	401	*	Snrk	148676	peak.9705
chr9	122667516	122667916	401	*	Topaz1	-79630	peak.9706
chr9	122667516	122667916	401	*	Abhd5	316108	peak.9706
chr9	122678228	122678628	401	*	Topaz1	-68918	peak.9707
chr9	122678228	122678628	401	*	Abhd5	326820	peak.9707
chr9	122942171	122942571	401	*	1110059G10Rik	8629	peak.9708
chr9	122942171	122942571	401	*	Zfp105	19299	peak.9708
chr9	123019486	123019886	401	*	Tmem42	-1640	peak.9709
chr9	123024286	123024686	401	*	Tgm4	-10240	peak.9710
chr9	123024286	123024686	401	*	Tmem42	3160	peak.9710
chr9	123496357	123496757	401	*	Sacm1l	-33202	peak.9711
chr9	123496357	123496757	401	*	Limd1	17851	peak.9711
chr9	123542012	123542412	401	*	Sacm1l	12453	peak.9712
chr9	123542012	123542412	401	*	Slc6a20b	90353	peak.9712
chr9	123850789	123851189	401	*	Fyco1	672	peak.9713
chr9	124123226	124123626	401	*	Ccr5	1883	peak.9714
chr9	124123226	124123626	401	*	2010315B03Rik	189270	peak.9714
chr9	124284171	124284571	401	*	2010315B03Rik	28325	peak.9715
chr9	124284171	124284571	401	*	Ccr5	162828	peak.9715
chr9	124424831	124425231	401	*	2010315B03Rik	-112335	peak.9716
chr9	124424831	124425231	401	*	Ppp2r3d	15866	peak.9716
chr10	3741140	3741540	401	*	Plekhg1	976	peak.621
chr10	3827205	3827605	401	*	Mthfd1l	-145726	peak.622
chr10	3827205	3827605	401	*	Plekhg1	87041	peak.622
chr10	3943941	3944341	401	*	Mthfd1l	-28990	peak.623
chr10	3943941	3944341	401	*	Plekhg1	203777	peak.623
chr10	3965720	3966120	401	*	Mthfd1l	-7211	peak.624
chr10	3965720	3966120	401	*	Plekhg1	225556	peak.624
chr10	4809458	4809858	401	*	Gm10097	-259534	peak.625
chr10	4809458	4809858	401	*	Esr1	197669	peak.625
chr10	5054485	5054885	401	*	Gm10097	-14507	peak.626
chr10	5054485	5054885	401	*	Esr1	442696	peak.626
chr10	5602855	5603255	401	*	Vip	-36163	peak.627
chr10	5602855	5603255	401	*	Myct1	9280	peak.627
chr10	7725536	7725936	401	*	Katna1	-264	peak.628
chr10	7735637	7736037	401	*	Katna1	9837	peak.629
chr10	7735637	7736037	401	*	Ginm1	45054	peak.629
chr10	7941072	7941472	401	*	Tab2	14958	peak.630
chr10	7941072	7941472	401	*	Zc3h12d	108802	peak.630
chr10	7975067	7975467	401	*	Tab2	-19037	peak.631
chr10	7975067	7975467	401	*	Ust	543558	peak.631
chr10	9448568	9448968	401	*	Sash1	-562698	peak.632
chr10	9448568	9448968	401	*	Samd5	226440	peak.632
chr10	9879179	9879579	401	*	Samd5	-204171	peak.633
chr10	9879179	9879579	401	*	Stxbp5	21700	peak.633
chr10	9892964	9893364	401	*	Samd5	-217956	peak.634
chr10	9892964	9893364	401	*	Stxbp5	7915	peak.634
chr10	9899769	9900169	401	*	Samd5	-224761	peak.635
chr10	9899769	9900169	401	*	Stxbp5	1110	peak.635
chr10	9962781	9963181	401	*	Stxbp5	-61902	peak.636
chr10	9962781	9963181	401	*	Adgb	466858	peak.636
chr10	10208291	10208691	401	*	Stxbp5	-307412	peak.637
chr10	10208291	10208691	401	*	Adgb	221348	peak.637
chr10	11410782	11411182	401	*	Epm2a	67578	peak.638
chr10	11962894	11963294	401	*	Epm2a	619690	peak.639
chr10	11962894	11963294	401	*	Utrn	898641	peak.639
chr10	13008165	13008565	401	*	Plagl1	-82423	peak.640
chr10	13008165	13008565	401	*	Sf3b5	3022	peak.640
chr10	13240574	13240974	401	*	Ltv1	-47606	peak.641
chr10	13240574	13240974	401	*	Phactr2	83515	peak.641
chr10	13429248	13429648	401	*	Phactr2	-105159	peak.642
chr10	13429248	13429648	401	*	Fuca2	-71553	peak.642
chr10	13573150	13573550	401	*	Pex3	-20211	peak.643
chr10	13573150	13573550	401	*	Aig1	295607	peak.643
chr10	13888772	13889172	401	*	Hivep2	-77407	peak.644
chr10	13888772	13889172	401	*	Aig1	-20015	peak.644
chr10	14200433	14200833	401	*	Hivep2	234254	peak.645
chr10	14200433	14200833	401	*	Adgrg6	344403	peak.645
chr10	14705408	14705808	401	*	Vta1	-48	peak.646
chr10	17252987	17253387	401	*	Cited2	-470046	peak.647
chr10	17725540	17725940	401	*	Txlnb	-70516	peak.648
chr10	17725540	17725940	401	*	Cited2	2507	peak.648
chr10	17727806	17728206	401	*	Txlnb	-68250	peak.649
chr10	17727806	17728206	401	*	Cited2	4773	peak.649
chr10	18208214	18208614	401	*	Ect2l	2476	peak.650
chr10	18208214	18208614	401	*	Reps1	152474	peak.650
chr10	18953608	18954008	401	*	Tnfaip3	61602	peak.651
chr10	18953608	18954008	401	*	Perp	108788	peak.651
chr10	19010886	19011286	401	*	Tnfaip3	4324	peak.652
chr10	19010886	19011286	401	*	Perp	166066	peak.652
chr10	19096457	19096857	401	*	Olig3	-259876	peak.653
chr10	19096457	19096857	401	*	Tnfaip3	-81247	peak.653
chr10	19097482	19097882	401	*	Olig3	-258851	peak.654
chr10	19097482	19097882	401	*	Tnfaip3	-82272	peak.654
chr10	19141500	19141900	401	*	Olig3	-214833	peak.655
chr10	19141500	19141900	401	*	Tnfaip3	-126290	peak.655
chr10	19185984	19186384	401	*	Tnfaip3	-170774	peak.656
chr10	19185984	19186384	401	*	Olig3	-170349	peak.656
chr10	19591690	19592090	401	*	Ifngr1	-59	peak.657
chr10	20149601	20150001	401	*	Map7	817	peak.658
chr10	20194799	20195199	401	*	Bclaf1	-117485	peak.659
chr10	20194799	20195199	401	*	Map7	46015	peak.659
chr10	20199475	20199875	401	*	Bclaf1	-112809	peak.660
chr10	20199475	20199875	401	*	Map7	50691	peak.660
chr10	20200675	20201075	401	*	Bclaf1	-111609	peak.661
chr10	20200675	20201075	401	*	Map7	51891	peak.661
chr10	20202410	20202810	401	*	Bclaf1	-109874	peak.662
chr10	20202410	20202810	401	*	Map7	53626	peak.662
chr10	20205689	20206089	401	*	Bclaf1	-106595	peak.663
chr10	20205689	20206089	401	*	Map7	56905	peak.663
chr10	20312160	20312560	401	*	Bclaf1	-124	peak.664
chr10	20700214	20700614	401	*	Ahi1	-252133	peak.665
chr10	20700214	20700614	401	*	Pde7b	-152086	peak.665
chr10	21024220	21024620	401	*	Ahi1	71873	peak.666
chr10	21024220	21024620	401	*	Myb	136485	peak.666
chr10	21994495	21994895	401	*	4930444G20Rik	73384	peak.667
chr10	21994495	21994895	401	*	Sgk1	112511	peak.667
chr10	22017827	22018227	401	*	4930444G20Rik	50052	peak.668
chr10	22017827	22018227	401	*	Sgk1	135843	peak.668
chr10	22636994	22637394	401	*	Slc2a12	-7817	peak.669
chr10	22636994	22637394	401	*	Raet1d	276642	peak.669
chr10	24037136	24037536	401	*	Taar7e	-278	peak.670
chr10	24869664	24870064	401	*	Med23	-122	peak.671
chr10	24958947	24959347	401	*	Arg1	-31663	peak.672
chr10	24958947	24959347	401	*	Akap7	340017	peak.672
chr10	24961807	24962207	401	*	Arg1	-34523	peak.673
chr10	24961807	24962207	401	*	Akap7	337157	peak.673
chr10	25016202	25016602	401	*	Arg1	-88918	peak.674
chr10	25016202	25016602	401	*	Akap7	282762	peak.674
chr10	25311469	25311869	401	*	Epb41l2	-48129	peak.675
chr10	25311469	25311869	401	*	Akap7	-12505	peak.675
chr10	25316613	25317013	401	*	Epb41l2	-42985	peak.676
chr10	25316613	25317013	401	*	Akap7	-17649	peak.676
chr10	25408106	25408506	401	*	Epb41l2	48508	peak.677
chr10	25408106	25408506	401	*	Smlr1	127961	peak.677
chr10	25433599	25433999	401	*	Epb41l2	74001	peak.678
chr10	25433599	25433999	401	*	Smlr1	102468	peak.678
chr10	25877666	25878066	401	*	Smlr1	-341599	peak.679
chr10	25877666	25878066	401	*	Tmem200a	201186	peak.679
chr10	25920511	25920911	401	*	Smlr1	-384444	peak.680
chr10	25920511	25920911	401	*	Tmem200a	158341	peak.680
chr10	27101310	27101710	401	*	Arhgap18	329033	peak.681
chr10	27101310	27101710	401	*	Lama2	515333	peak.681
chr10	27181820	27182220	401	*	Arhgap18	409543	peak.682
chr10	27181820	27182220	401	*	Lama2	434823	peak.682
chr10	28095913	28096313	401	*	Themis	-572247	peak.683
chr10	28095913	28096313	401	*	Ptprk	21293	peak.683
chr10	29099356	29099756	401	*	2310057J18Rik	-113253	peak.684
chr10	29099356	29099756	401	*	Soga3	-44283	peak.684
chr10	29213429	29213829	401	*	Echdc1	-99871	peak.685
chr10	29213429	29213829	401	*	9330159F19Rik	2023	peak.685
chr10	30669029	30669429	401	*	Hint3	-50750	peak.686
chr10	30669029	30669429	401	*	Ncoa7	102712	peak.686
chr10	31595441	31595841	401	*	Tpd52l1	-149683	peak.687
chr10	31595441	31595841	401	*	Rnf217	13543	peak.687
chr10	32788529	32788929	401	*	Nkain2	101732	peak.688
chr10	36473277	36473677	401	*	Amd2	-761585	peak.689
chr10	36473277	36473677	401	*	Hs3st5	-33342	peak.689
chr10	37000993	37001393	401	*	Hdac2	26649	peak.690
chr10	37000993	37001393	401	*	Marcks	137727	peak.690
chr10	37076869	37077269	401	*	Marcks	61851	peak.691
chr10	37076869	37077269	401	*	Hdac2	102525	peak.691
chr10	37101770	37102170	401	*	Marcks	36950	peak.692
chr10	37101770	37102170	401	*	Hdac2	127426	peak.692
chr10	39133710	39134110	401	*	Tube1	-113	peak.693
chr10	39133710	39134110	401	*	Fam229b	-4	peak.693
chr10	39137745	39138145	401	*	Fam229b	-4039	peak.694
chr10	39137745	39138145	401	*	Tube1	3922	peak.694
chr10	39265350	39265750	401	*	Fyn	-104248	peak.695
chr10	39265350	39265750	401	*	Wisp3	-101756	peak.695
chr10	39387700	39388100	401	*	Traf3ip2	-225034	peak.696
chr10	39387700	39388100	401	*	Fyn	18102	peak.696
chr10	39541015	39541415	401	*	Traf3ip2	-71719	peak.697
chr10	39541015	39541415	401	*	Fyn	171417	peak.697
chr10	39552190	39552590	401	*	Traf3ip2	-60544	peak.698
chr10	39552190	39552590	401	*	Fyn	182592	peak.698
chr10	39589713	39590113	401	*	Traf3ip2	-23021	peak.699
chr10	39589713	39590113	401	*	Fyn	220115	peak.699
chr10	39631630	39632030	401	*	Rev3l	-100288	peak.700
chr10	39631630	39632030	401	*	Traf3ip2	18896	peak.700
chr10	39641847	39642247	401	*	Rev3l	-90071	peak.701
chr10	39641847	39642247	401	*	Traf3ip2	29113	peak.701
chr10	39691341	39691741	401	*	Rev3l	-40577	peak.702
chr10	39691341	39691741	401	*	Traf3ip2	78607	peak.702
chr10	39737636	39738036	401	*	Rev3l	5718	peak.703
chr10	39737636	39738036	401	*	Mfsd4b4	161402	peak.703
chr10	39871067	39871467	401	*	Mfsd4b4	27971	peak.704
chr10	39871067	39871467	401	*	Rev3l	139149	peak.704
chr10	40136396	40136796	401	*	Mfsd4b1	-111328	peak.705
chr10	40136396	40136796	401	*	Slc16a10	5658	peak.705
chr10	40317315	40317715	401	*	Cdk19	-31793	peak.706
chr10	40317315	40317715	401	*	Amd1	-15329	peak.706
chr10	40342027	40342427	401	*	Amd1	-40041	peak.707
chr10	40342027	40342427	401	*	Cdk19	-7081	peak.707
chr10	40348631	40349031	401	*	Cdk19	-477	peak.708
chr10	40406562	40406962	401	*	Slc22a16	-163574	peak.709
chr10	40406562	40406962	401	*	Cdk19	57454	peak.709
chr10	40467240	40467640	401	*	Slc22a16	-102896	peak.710
chr10	40467240	40467640	401	*	Cdk19	118132	peak.710
chr10	40883138	40883538	401	*	Wasf1	-489	peak.711
chr10	40883138	40883538	401	*	Cdc40	-27	peak.711
chr10	40998889	40999289	401	*	Gpr6	73196	peak.712
chr10	40998889	40999289	401	*	Wasf1	115262	peak.712
chr10	41208877	41209277	401	*	Gpr6	-136792	peak.713
chr10	41208877	41209277	401	*	Fig4	94183	peak.713
chr10	41286897	41287297	401	*	Gpr6	-214812	peak.714
chr10	41286897	41287297	401	*	Fig4	16163	peak.714
chr10	41294978	41295378	401	*	Gpr6	-222893	peak.715
chr10	41294978	41295378	401	*	Fig4	8082	peak.715
chr10	41403028	41403428	401	*	Zbtb24	-47155	peak.716
chr10	41403028	41403428	401	*	Ak9	99248	peak.716
chr10	41586877	41587277	401	*	Ccdc162	19518	peak.717
chr10	41586877	41587277	401	*	Cd164	67663	peak.717
chr10	41635850	41636250	401	*	Ccdc162	-29455	peak.718
chr10	41635850	41636250	401	*	Cep57l1	173563	peak.718
chr10	41652349	41652749	401	*	Ccdc162	-45954	peak.719
chr10	41652349	41652749	401	*	Cep57l1	157064	peak.719
chr10	41835450	41835850	401	*	Sesn1	25715	peak.720
chr10	41835450	41835850	401	*	Armc2	182730	peak.720
chr10	41889465	41889865	401	*	Sesn1	79730	peak.721
chr10	41889465	41889865	401	*	Armc2	128715	peak.721
chr10	42006953	42007353	401	*	Armc2	11227	peak.722
chr10	42006953	42007353	401	*	Sesn1	197218	peak.722
chr10	42199342	42199742	401	*	Armc2	-181162	peak.723
chr10	42199342	42199742	401	*	Foxo3	77210	peak.723
chr10	42204809	42205209	401	*	Armc2	-186629	peak.724
chr10	42204809	42205209	401	*	Foxo3	71743	peak.724
chr10	42231659	42232059	401	*	Armc2	-213479	peak.725
chr10	42231659	42232059	401	*	Foxo3	44893	peak.725
chr10	42232586	42232986	401	*	Armc2	-214406	peak.726
chr10	42232586	42232986	401	*	Foxo3	43966	peak.726
chr10	42234085	42234485	401	*	Armc2	-215905	peak.727
chr10	42234085	42234485	401	*	Foxo3	42467	peak.727
chr10	42239516	42239916	401	*	Armc2	-221336	peak.728
chr10	42239516	42239916	401	*	Foxo3	37036	peak.728
chr10	42271662	42272062	401	*	Armc2	-253482	peak.729
chr10	42271662	42272062	401	*	Foxo3	4890	peak.729
chr10	42523432	42523832	401	*	Snx3	21601	peak.730
chr10	42523432	42523832	401	*	Nr2e1	60000	peak.730
chr10	42735688	42736088	401	*	Sec63	-25608	peak.731
chr10	42735688	42736088	401	*	Ostm1	56972	peak.731
chr10	42909340	42909740	401	*	Scml4	49170	peak.732
chr10	42909340	42909740	401	*	Sobp	264990	peak.732
chr10	42910581	42910981	401	*	Scml4	50411	peak.733
chr10	42910581	42910981	401	*	Sobp	263749	peak.733
chr10	43759915	43760315	401	*	Qrsl1	141630	peak.734
chr10	43759915	43760315	401	*	Cd24a	180946	peak.734
chr10	43845612	43846012	401	*	Qrsl1	55933	peak.735
chr10	43845612	43846012	401	*	Cd24a	266643	peak.735
chr10	44464575	44464975	401	*	Prep	-602428	peak.736
chr10	44464575	44464975	401	*	Prdm1	-6088	peak.736
chr10	44476542	44476942	401	*	Prep	-590461	peak.737
chr10	44476542	44476942	401	*	Prdm1	-18055	peak.737
chr10	44493168	44493568	401	*	Prep	-573835	peak.738
chr10	44493168	44493568	401	*	Prdm1	-34681	peak.738
chr10	44496139	44496539	401	*	Prep	-570864	peak.739
chr10	44496139	44496539	401	*	Prdm1	-37652	peak.739
chr10	44531569	44531969	401	*	Prep	-535434	peak.740
chr10	44531569	44531969	401	*	Prdm1	-73082	peak.740
chr10	50609713	50610113	401	*	Sim1	-285738	peak.741
chr10	50609713	50610113	401	*	Ascc3	17244	peak.741
chr10	50707822	50708222	401	*	Sim1	-187629	peak.742
chr10	50707822	50708222	401	*	Ascc3	115353	peak.742
chr10	50792905	50793305	401	*	Sim1	-102546	peak.743
chr10	50792905	50793305	401	*	Ascc3	200436	peak.743
chr10	52310375	52310775	401	*	Gopc	71500	peak.744
chr10	52310375	52310775	401	*	Dcbld1	76956	peak.744
chr10	52474575	52474975	401	*	Slc35f1	-215758	peak.745
chr10	52474575	52474975	401	*	Nus1	57228	peak.745
chr10	52749621	52750021	401	*	Pln	-587872	peak.746
chr10	52749621	52750021	401	*	Slc35f1	59288	peak.746
chr10	53646002	53646402	401	*	Mcm9	-15763	peak.747
chr10	53646002	53646402	401	*	Fam184a	104921	peak.747
chr10	53735187	53735587	401	*	Mcm9	-104948	peak.748
chr10	53735187	53735587	401	*	Fam184a	15736	peak.748
chr10	56228777	56229177	401	*	Tbc1d32	-288	peak.749
chr10	57766083	57766483	401	*	Fabp7	-18598	peak.750
chr10	57766083	57766483	401	*	Pkib	134302	peak.750
chr10	57784545	57784945	401	*	Fabp7	-136	peak.751
chr10	57797019	57797419	401	*	Smpdl3a	2845	peak.752
chr10	57797019	57797419	401	*	AW822073	427711	peak.752
chr10	58322768	58323168	401	*	Lims1	-71405	peak.753
chr10	58322768	58323168	401	*	Gcc2	67471	peak.753
chr10	58326633	58327033	401	*	Lims1	-67540	peak.754
chr10	58326633	58327033	401	*	Gcc2	71336	peak.754
chr10	58335635	58336035	401	*	Lims1	-58538	peak.755
chr10	58335635	58336035	401	*	Gcc2	80338	peak.755
chr10	58456128	58456528	401	*	Ccdc138	-41620	peak.756
chr10	58456128	58456528	401	*	Ranbp2	9406	peak.756
chr10	58559797	58560197	401	*	Ccdc138	62049	peak.757
chr10	58559797	58560197	401	*	Edar	115657	peak.757
chr10	59628666	59629066	401	*	Micu1	-73733	peak.758
chr10	59628666	59629066	401	*	Mcu	-12174	peak.758
chr10	59947391	59947791	401	*	Ddit4	4243	peak.759
chr10	59947391	59947791	401	*	Dnajb12	68016	peak.759
chr10	59987576	59987976	401	*	Ddit4	-35942	peak.760
chr10	59987576	59987976	401	*	Anapc16	15335	peak.760
chr10	60002505	60002905	401	*	Ascc1	-622	peak.761
chr10	60002505	60002905	401	*	Anapc16	406	peak.761
chr10	60027103	60027503	401	*	Spock2	-78916	peak.762
chr10	60027103	60027503	401	*	Ascc1	23976	peak.762
chr10	60109514	60109914	401	*	Spock2	3495	peak.763
chr10	60109514	60109914	401	*	Chst3	109546	peak.763
chr10	60189228	60189628	401	*	Chst3	29832	peak.764
chr10	60189228	60189628	401	*	Spock2	83209	peak.764
chr10	60261513	60261913	401	*	Chst3	-42453	peak.765
chr10	60261513	60261913	401	*	Psap	-15915	peak.765
chr10	60624212	60624612	401	*	Cdh23	72078	peak.766
chr10	60624212	60624612	401	*	Gm17455	224686	peak.766
chr10	60698825	60699225	401	*	Cdh23	-2535	peak.767
chr10	60731508	60731908	401	*	Cdh23	-35218	peak.768
chr10	60731508	60731908	401	*	Slc29a3	21074	peak.768
chr10	60821014	60821414	401	*	Slc29a3	-68432	peak.769
chr10	60821014	60821414	401	*	Unc5b	10367	peak.769
chr10	60915308	60915708	401	*	Pcbd1	-173851	peak.770
chr10	60915308	60915708	401	*	Unc5b	-83927	peak.770
chr10	60956636	60957036	401	*	Pcbd1	-132523	peak.771
chr10	60956636	60957036	401	*	Unc5b	-125255	peak.771
chr10	61263093	61263493	401	*	Adamts14	10145	peak.772
chr10	61263093	61263493	401	*	Tbata	91307	peak.772
chr10	61405911	61406311	401	*	Pald1	-22581	peak.773
chr10	61405911	61406311	401	*	Nodal	-11861	peak.773
chr10	61558307	61558707	401	*	Npffr1	-36985	peak.774
chr10	61558307	61558707	401	*	Lrrc20	82706	peak.774
chr10	61679969	61680369	401	*	Sar1a	-141	peak.775
chr10	61695244	61695644	401	*	Tysnd1	-70	peak.776
chr10	62216504	62216904	401	*	Tspan15	14547	peak.777
chr10	62216504	62216904	401	*	Neurog3	83614	peak.777
chr10	62300344	62300744	401	*	Tacr2	48106	peak.778
chr10	62300344	62300744	401	*	Hk1	79364	peak.778
chr10	62310345	62310745	401	*	Tacr2	58107	peak.779
chr10	62310345	62310745	401	*	Hk1	69363	peak.779
chr10	62327626	62328026	401	*	Hk1	52082	peak.780
chr10	62327626	62328026	401	*	Tacr2	75388	peak.780
chr10	62413032	62413432	401	*	Hk1	-33324	peak.781
chr10	62413032	62413432	401	*	Hkdc1	9259	peak.781
chr10	62792537	62792937	401	*	Ccar1	-506	peak.782
chr10	62844399	62844799	401	*	Ccar1	-52368	peak.783
chr10	62844399	62844799	401	*	Tet1	54519	peak.783
chr10	63036531	63036931	401	*	Pbld1	-24851	peak.784
chr10	63036531	63036931	401	*	Pbld2	12219	peak.784
chr10	63040265	63040665	401	*	Pbld1	-21117	peak.785
chr10	63040265	63040665	401	*	Pbld2	15953	peak.785
chr10	63089867	63090267	401	*	Atoh7	-9584	peak.786
chr10	63089867	63090267	401	*	Pbld1	28485	peak.786
chr10	63261953	63262353	401	*	Herc4	18242	peak.787
chr10	63261953	63262353	401	*	Sirt1	119551	peak.787
chr10	63330246	63330646	401	*	Sirt1	51258	peak.788
chr10	63330246	63330646	401	*	Herc4	86535	peak.788
chr10	64476102	64476502	401	*	Lrrtm3	-386028	peak.789
chr10	64661166	64661566	401	*	Lrrtm3	-571092	peak.790
chr10	66853257	66853657	401	*	Reep3	243488	peak.791
chr10	66893865	66894265	401	*	Reep3	202880	peak.792
chr10	66902362	66902762	401	*	Reep3	194383	peak.793
chr10	66968271	66968671	401	*	Reep3	128474	peak.794
chr10	66974340	66974740	401	*	Reep3	122405	peak.795
chr10	67107918	67108318	401	*	Jmjd1c	-19140	peak.796
chr10	67107918	67108318	401	*	Reep3	-11173	peak.796
chr10	67131207	67131607	401	*	Jmjd1c	4149	peak.797
chr10	67131207	67131607	401	*	Nrbf2	153898	peak.797
chr10	67185496	67185896	401	*	Jmjd1c	58438	peak.798
chr10	67185496	67185896	401	*	Nrbf2	99609	peak.798
chr10	67560323	67560723	401	*	Ado	-11568	peak.799
chr10	67560323	67560723	401	*	Zfp365	352139	peak.799
chr10	67866452	67866852	401	*	Ado	-317697	peak.800
chr10	67866452	67866852	401	*	Zfp365	46010	peak.800
chr10	67901211	67901611	401	*	Ado	-352456	peak.801
chr10	67901211	67901611	401	*	Zfp365	11251	peak.801
chr10	67938506	67938906	401	*	Rtkn2	-40892	peak.802
chr10	67938506	67938906	401	*	Zfp365	-26044	peak.802
chr10	68700668	68701068	401	*	1700040L02Rik	-158972	peak.803
chr10	68700668	68701068	401	*	Tmem26	-22878	peak.803
chr10	68740240	68740640	401	*	Tmem26	16694	peak.804
chr10	68740240	68740640	401	*	A930033H14Rik	472658	peak.804
chr10	69098756	69099156	401	*	A930033H14Rik	114142	peak.805
chr10	69098756	69099156	401	*	Tmem26	375210	peak.805
chr10	69211888	69212288	401	*	Rhobtb1	-1106	peak.806
chr10	69211888	69212288	401	*	A930033H14Rik	1010	peak.806
chr10	69274262	69274662	401	*	Rhobtb1	61268	peak.807
chr10	69274262	69274662	401	*	Cdk1	78476	peak.807
chr10	69352749	69353149	401	*	Cdk1	-11	peak.808
chr10	69439601	69440001	401	*	Ank3	-93971	peak.809
chr10	69439601	69440001	401	*	Cdk1	-86863	peak.809
chr10	69691034	69691434	401	*	Ccdc6	-405887	peak.810
chr10	69691034	69691434	401	*	Ank3	157462	peak.810
chr10	69924217	69924617	401	*	Ccdc6	-172704	peak.811
chr10	69924217	69924617	401	*	Ank3	390645	peak.811
chr10	69968494	69968894	401	*	Ccdc6	-128427	peak.812
chr10	69968494	69968894	401	*	Ank3	434922	peak.812
chr10	70060717	70061117	401	*	Ccdc6	-36204	peak.813
chr10	70060717	70061117	401	*	Ank3	527145	peak.813
chr10	70072697	70073097	401	*	Ccdc6	-24224	peak.814
chr10	70072697	70073097	401	*	Ank3	539125	peak.814
chr10	70081208	70081608	401	*	Ccdc6	-15713	peak.815
chr10	70081208	70081608	401	*	Ank3	547636	peak.815
chr10	70139310	70139710	401	*	Mrln	-65157	peak.816
chr10	70139310	70139710	401	*	Ccdc6	42389	peak.816
